-1.271749461483148380e+01 1.356565233625539324e-01 3.599990000000000236e+02
-1.271428675366128935e+01 2.712764694726176873e-01 3.599990000000000236e+02
-1.270894129936906936e+01 4.068232750458248836e-01 3.599990000000000236e+02
-1.270145972299995840e+01 5.422604047326778920e-01 3.599990000000000236e+02
-1.269184408313361523e+01 6.775513650443082403e-01 3.599990000000000236e+02
-1.268009702500204661e+01 8.126597182367167882e-01 3.599990000000000236e+02
-1.266622177935716032e+01 9.475490961480788066e-01 3.599990000000000236e+02
-1.265022216108955533e+01 1.082183213956076306e+00 3.599990000000000236e+02
-1.263210256760010886e+01 1.216525883858318169e+00 3.599990000000000236e+02
-1.261186797692648476e+01 1.350541028653337028e+00 3.599990000000000236e+02
-1.258952394562668964e+01 1.484192695208503610e+00 3.599990000000000236e+02
-1.256507660642231805e+01 1.617445067811757342e+00 3.599990000000000236e+02
-1.253853266560432012e+01 1.750262481380485013e+00 3.599990000000000236e+02
-1.250989940020435398e+01 1.882609434524538550e+00 3.599990000000000236e+02
-1.247918465493513906e+01 2.014450602451255623e+00 3.599990000000000236e+02
-1.244639683890339121e+01 2.145750849693761619e+00 3.599990000000000236e+02
-1.241154492209926552e+01 2.276475242661966103e+00 3.599990000000000236e+02
-1.237463843166635691e+01 2.406589061993359646e+00 3.599990000000000236e+02
-1.233568744795662475e+01 2.536057814702461499e+00 3.599990000000000236e+02
-1.229470260037479434e+01 2.664847246116781587e+00 3.599990000000000236e+02
-1.225169506301697631e+01 2.792923351584067237e+00 3.599990000000000236e+02
-1.220667655010845642e+01 2.920252387951585593e+00 3.599990000000000236e+02
-1.215965931124577359e+01 3.046800884799705234e+00 3.599990000000000236e+02
-1.211065612644842204e+01 3.172535655427999313e+00 3.599990000000000236e+02
-1.205968030102557087e+01 3.297423807583019784e+00 3.599990000000000236e+02
-1.200674566026347811e+01 3.421432753920837122e+00 3.599990000000000236e+02
-1.195186654393924286e+01 3.544530222201701886e+00 3.599990000000000236e+02
-1.189505780066682128e+01 3.666684265204946946e+00 3.599990000000000236e+02
-1.183633478208121126e+01 3.787863270364496771e+00 3.599990000000000236e+02
-1.177571333686685762e+01 3.908035969116168129e+00 3.599990000000000236e+02
-1.171320980463642769e+01 4.027171445954724760e+00 3.599990000000000236e+02
-1.164884100966609637e+01 4.145239147197008478e+00 3.599990000000000236e+02
-1.158262425449364841e+01 4.262208889446720050e+00 3.599990000000000236e+02
-1.151457731338557977e+01 4.378050867759958997e+00 3.599990000000000236e+02
-1.144471842567961062e+01 4.492735663509041188e+00 3.599990000000000236e+02
-1.137306628900881833e+01 4.606234251942495028e+00 3.599990000000000236e+02
-1.129964005241380853e+01 4.718518009441974748e+00 3.599990000000000236e+02
-1.122445930934912894e+01 4.829558720473976052e+00 3.599990000000000236e+02
