1.496400000000000000e+04 5.172413793103448620e-01 7.405004302193219701e+01
1.496500000000000000e+04 1.551724137931034475e+00 7.405004302193219701e+01
1.531000000000000000e+04 3.584482758620688969e+02 7.405004302193219701e+01
1.531100000000000000e+04 3.594827586206896513e+02 7.405004302193219701e+01
1.531200000000000000e+04 5.113636363636363535e-01 7.386549608859847638e+01
1.531300000000000000e+04 1.534090909090908950e+00 7.386549608859847638e+01
1.531400000000000000e+04 2.556818181818182101e+00 7.386549608859847638e+01
1.531500000000000000e+04 3.579545454545454586e+00 7.386549608859847638e+01
1.531600000000000000e+04 4.602272727272726627e+00 7.386549608859847638e+01
1.565900000000000000e+04 3.553977272727272521e+02 7.386549608859847638e+01
1.566000000000000000e+04 3.564204545454545610e+02 7.386549608859847638e+01
1.566100000000000000e+04 3.574431818181818130e+02 7.386549608859847638e+01
1.566200000000000000e+04 3.584659090909091219e+02 7.386549608859847638e+01
1.566300000000000000e+04 3.594886363636363740e+02 7.386549608859847638e+01
1.566400000000000000e+04 5.056179775280899014e-01 7.368090701988450064e+01
1.566500000000000000e+04 1.516853932584269815e+00 7.368090701988450064e+01
1.566600000000000000e+04 2.528089887640449618e+00 7.368090701988450064e+01
1.566700000000000000e+04 3.539325842696629199e+00 7.368090701988450064e+01
1.566800000000000000e+04 4.550561797752808779e+00 7.368090701988450064e+01
1.566900000000000000e+04 5.561797752808987916e+00 7.368090701988450064e+01
1.567000000000000000e+04 6.573033707865169717e+00 7.368090701988450064e+01
1.601300000000000000e+04 3.534269662921348072e+02 7.368090701988450064e+01
1.601400000000000000e+04 3.544382022471910432e+02 7.368090701988450064e+01
1.601500000000000000e+04 3.554494382022471655e+02 7.368090701988450064e+01
1.601600000000000000e+04 3.564606741573034014e+02 7.368090701988450064e+01
1.601700000000000000e+04 3.574719101123595237e+02 7.368090701988450064e+01
1.601800000000000000e+04 3.584831460674157597e+02 7.368090701988450064e+01
1.601900000000000000e+04 3.594943820224718820e+02 7.368090701988450064e+01
1.602000000000000000e+04 5.000000000000000000e-01 7.349627530761094363e+01
1.602100000000000000e+04 1.500000000000000000e+00 7.349627530761094363e+01
1.602200000000000000e+04 2.500000000000000000e+00 7.349627530761094363e+01
1.602300000000000000e+04 3.500000000000000000e+00 7.349627530761094363e+01
1.602400000000000000e+04 4.500000000000000000e+00 7.349627530761094363e+01
1.602500000000000000e+04 5.500000000000000000e+00 7.349627530761094363e+01
1.602600000000000000e+04 6.500000000000000000e+00 7.349627530761094363e+01
1.602700000000000000e+04 7.499999999999999112e+00 7.349627530761094363e+01
1.602800000000000000e+04 8.500000000000000000e+00 7.349627530761094363e+01
1.637100000000000000e+04 3.514999999999999432e+02 7.349627530761094363e+01
1.637200000000000000e+04 3.525000000000000000e+02 7.349627530761094363e+01
1.637300000000000000e+04 3.535000000000000000e+02 7.349627530761094363e+01
